,population_density,risk_score,income,white_pct,black_pct,asian_pct,hispanic_pct,ed_pct,tax_paid_2022,tax_trend,unemployment_rate,price
2159,48.93211273759585,12.02672606,51017.0,0.9284940411700976,0.015941804674199,0.0044884692772016,0.0156322550688747,23.0491942324,1188.0,4.9,2.5,327709.9948794636
2160,39.835349329739046,21.25357938,40237.0,0.9046351319229856,0.0461611599714761,0.0019491323983836,0.0142144045638222,11.1833127559,840.0,14.3,4.0,234283.53150233385
2161,54.85578624382686,77.76010181,51945.0,0.803456004157599,0.1018936564134212,0.0033455679345178,0.0511254750381654,15.3675553297,700.0,9.2,3.7,176959.36671732832
2162,51.2222069487296,21.18994591,42000.0,0.9427835280529518,0.0038203544933588,0.0027097863266847,0.0152814179734352,12.907514085,655.0,5.5,3.7,265029.97147377644
2163,19.499640913843336,22.93986637,37048.0,0.9203920631125986,0.0233086301697346,0.0031078173559646,0.0151804924695194,9.0562770563,693.0,9.5,4.3,193400.1915332517
2164,28.362310588061764,3.086223353,42545.0,0.962007598480304,0.0015996800639872,0.002999400119976,0.0165966806638672,15.8546220701,597.0,-0.2,3.8,283753.4017206133
2165,39.24061346361694,17.49920458,42519.0,0.9298335613315092,0.0034769721842225,0.0018809849521203,0.0169288645690834,14.1625902632,750.0,0.8,3.9,274063.93652460683
2166,196.2698488425579,67.13331212,51132.0,0.8363012497808501,0.0270618879455005,0.0135998196708993,0.0783429759310742,26.6244304961,1241.0,12.2,3.4,306402.93328695185
2167,96.62011356265452,49.12503977,45745.0,0.8713416489199878,0.018192881046547,0.0059324612108305,0.059628840888348,17.689822294,806.0,2.0,4.6,266127.5206089285
2168,133.7738631059206,41.90264079,53353.0,0.900569245749382,0.024380196239982,0.0063852894914238,0.0189311662047786,21.2449564798,1166.0,7.3,3.5,297008.8500012388
2169,151.22485200264282,58.73369392,56484.0,0.7836078183591335,0.0699284370149581,0.0061398568740299,0.094474128813373,20.1390428212,1503.0,9.1,2.6,359955.7470658104
2170,541.3648602677406,88.22780783,54623.0,0.6418828297499751,0.155994682066029,0.0362943136761097,0.1122066497601658,33.530663954,1654.0,8.7,2.5,364883.9982184703
2171,40.548243705783534,24.14890232,39326.0,0.9591304347826088,0.0014645308924485,0.0023340961098398,0.0093821510297482,9.7283851015,619.0,2.1,4.6,208346.9006879156
2172,58.83618733384888,20.26726058,48254.0,0.9104637937571084,0.0045494755465689,0.0041071654239858,0.039239226589157,15.9288950854,933.0,10.5,3.6,278254.97997014713
2173,162.78280660590374,61.6608336,57533.0,0.8518093108355357,0.0077861353933726,0.0112116283797519,0.0875584468387883,18.8153607558,810.0,7.0,3.1,419718.3503750783
2174,1179.271313575599,99.23639835,61979.0,0.3406744222065428,0.5109729129738939,0.0300727942315304,0.0835789206491249,33.305177415,2312.0,8.6,4.3,181428.3470817241
2175,60.509850744616706,32.10308622,50388.0,0.9070538585209004,0.0178858520900321,0.0042202572347266,0.0260249196141479,17.3488573908,992.0,6.4,3.0,318841.8538574366
2176,27.408185433273992,32.54852052,50483.0,0.90217470894047,0.0125210514754338,0.0055649117668594,0.0246027678113787,20.244635638,985.0,3.5,3.5,258260.7996846612
2177,364.17246914620364,50.07954184,54453.0,0.9063687461669292,0.0202133242288019,0.0080296908885137,0.0224325537578321,25.6871996883,1159.0,10.1,3.4,252193.7127545288
2178,357.5337284591907,83.35984728,67865.0,0.7905451877665184,0.0791569229828664,0.0149377677920939,0.0655692603970837,29.8390192138,1837.0,9.4,2.6,397487.4970972031
2179,128.85103085017383,80.3372574,52829.0,0.736837789076595,0.1764802361817287,0.0064457930129571,0.0276529440708545,18.6758917439,1112.0,9.0,3.5,253970.4127981983
2180,98.50563146196062,12.94941139,40015.0,0.7564356435643564,0.1650452001721911,0.0023245802841153,0.0322858372793801,9.5100502513,1204.0,13.4,3.2,346565.50051145366
2181,95.20664126089875,5.663378937,45593.0,0.9022199910754128,0.002454261490406,0.0020638107987505,0.0617469879518072,16.0276415515,937.0,15.1,4.0,252708.95991740955
2182,79.32463596211238,15.11294941,43407.0,0.9414200585799414,0.0026764973235026,0.0018179981820018,0.0204019795980204,11.8399190927,707.0,8.4,3.4,298638.4667183747
2183,22.163403344912446,5.090677696,36828.0,0.9510376134889752,0.0032425421530479,0.0016212710765239,0.0134565499351491,10.011148272,573.0,3.8,4.5,250958.3578433897
2184,93.35878096781559,59.68819599,44375.0,0.829731643591434,0.026615876736747,0.0062999047688814,0.0962811027275169,14.2714178491,738.0,7.6,4.0,263289.5769173633
2185,399.01654006102933,54.31116767,55967.0,0.8466552883061029,0.0414357786783558,0.0148871061119841,0.0461349914662295,33.0717907074,1269.0,5.8,3.2,296456.9295337803
2186,21.806259831257673,44.67069679,38758.0,0.8934820108427797,0.0540906850665352,0.0016633809758501,0.0233489403647116,11.3548387097,639.0,1.1,3.8,189455.15332102813
2187,55.96964618467484,78.49188673,47451.0,0.8453285514558385,0.0788097987964257,0.0058355115190565,0.0275059266913865,21.2709249041,717.0,8.8,3.1,193167.3399274262
2188,71.29715281884702,26.28062361,42866.0,0.9079375525574932,0.014807502467917,0.0048261489525063,0.0269094365836715,13.4124752681,736.0,9.4,3.5,269400.8096202642
2189,419.5847622066508,77.98281896,128610.0,0.8089905783002188,0.0391924949339189,0.0519888909521003,0.0575676352098689,61.9441532691,2770.0,7.0,2.4,607304.4694593876
2190,250.69173243292084,79.70092269,68675.0,0.8047340882784949,0.0683579604296824,0.0208884707283889,0.056688574967679,35.9348578791,1693.0,8.2,2.6,424686.5237808361
2191,53.12320501401504,76.80559975,46478.0,0.5714236386865095,0.1973343461897033,0.0065778115396567,0.1918269396774973,11.9766813192,1585.0,3.7,3.6,210698.31692785377
2192,12.257255184760576,38.97550111,57526.0,0.3979043524986566,0.0103170338527673,0.0054809242342826,0.5588393336915637,18.8227802038,2570.0,22.9,2.9,224398.88738938057
2193,98.76283129205558,81.67356029,51080.0,0.5783899531222871,0.1489901035939579,0.0103130968227327,0.2283928468082643,18.0420740532,1748.0,9.9,4.5,211090.2097289352
2194,44.44723281881302,84.50524976,68361.0,0.6637012169534201,0.0101133025597985,0.0201426772975241,0.2584137641628199,24.7695412644,2354.0,11.0,5.2,373128.3542539615
2195,39.56310594941579,65.92427617,48387.0,0.3280047365304914,0.0069414670994875,0.0034707335497437,0.6365325330230089,14.823172894,2012.0,13.2,3.8,258997.66416794123
2196,45.2681546576421,63.60165447,65441.0,0.6125899161335234,0.0779659893260848,0.0066629098021016,0.2669141777438923,23.8883495146,3212.0,13.2,3.7,310502.4464717783
2197,25.850088805474268,51.70219535,62073.0,0.747925758956405,0.0048918517097501,0.0045561363963359,0.192316915255863,27.4965456601,2292.0,11.6,3.7,404954.694314698
2198,107.33589624256538,78.58733694,47331.0,0.4706118334430546,0.056163594470046,0.0073856155365371,0.4267198815009875,23.1362715787,3816.0,11.1,3.7,343453.36360059754
2199,335.8329771264805,92.65033408,51898.0,0.4229900687176747,0.2178865605279416,0.0293648673805534,0.2521725523206717,26.5515953546,3186.0,8.5,4.8,230489.7220452522
